Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
1280,"1280.26113","Staphylococcus aureus ERR128715","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
1280,"1280.51887","Staphylococcus aureus 10-00249","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29930","Staphylococcus aureus strain HICF0327","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30203","Staphylococcus aureus strain HICF0661","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30348","Staphylococcus aureus strain HICF0829","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29779","Staphylococcus aureus strain HICF0114","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51888","Staphylococcus aureus 12-02858-1","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.30227","Staphylococcus aureus strain HICF0689","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29786","Staphylococcus aureus strain HICF0136","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30440","Staphylococcus aureus strain HICF0930","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30049","Staphylococcus aureus strain HICF0491","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.39464","Staphylococcus aureus AR-0999","cefoxitin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.30307","Staphylococcus aureus strain HICF0770","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29932","Staphylococcus aureus strain HICF0331","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11267","Staphylococcus aureus strain 3688STDY6124854","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30229","Staphylococcus aureus strain HICF0687","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11259","Staphylococcus aureus strain 3688STDY6124863","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.51846","Staphylococcus aureus 12-03561-1","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29705","Staphylococcus aureus strain HICF0027","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30257","Staphylococcus aureus strain HICF0725","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11335","Staphylococcus aureus strain 3688STDY6125005","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.11255","Staphylococcus aureus strain 3688STDY6124869","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.51764","Staphylococcus aureus 13-00896","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.51786","Staphylococcus aureus 11-02779","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.30287","Staphylococcus aureus strain HICF0751","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30356","Staphylococcus aureus strain HICF0845","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29808","Staphylococcus aureus strain HICF0181","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11717","Staphylococcus aureus strain 3688STDY6124924","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30233","Staphylococcus aureus strain HICF0682","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30428","Staphylococcus aureus strain HICF0921","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11305","Staphylococcus aureus strain 3688STDY6125039","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.51813","Staphylococcus aureus 14-01258","cefoxitin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"28961857"
1280,"1280.29797","Staphylococcus aureus strain HICF0169","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11178","Staphylococcus aureus strain 3688STDY6124846","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.52202","Staphylococcus aureus WUSa_oxa_MS033","cefoxitin","Susceptible","27",,"27","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.30014","Staphylococcus aureus strain HICF0444","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51812","Staphylococcus aureus 14-01371","cefoxitin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.30249","Staphylococcus aureus strain HICF0699","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11218","Staphylococcus aureus strain 3688STDY6124946","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.51808","Staphylococcus aureus 15-00680","cefoxitin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.51895","Staphylococcus aureus 10-00777","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.30161","Staphylococcus aureus strain HICF0607","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30299","Staphylococcus aureus strain HICF0757","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11204","Staphylococcus aureus strain 3688STDY6125104","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.29974","Staphylococcus aureus strain HICF0389","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29764","Staphylococcus aureus strain HICF0099","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30118","Staphylococcus aureus strain HICF0561","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29908","Staphylococcus aureus strain HICF0307","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30416","Staphylococcus aureus strain HICF0912","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.10948","Staphylococcus aureus strain 3688STDY6124971","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.52146","Staphylococcus aureus WUSa_oxa_MR335","cefoxitin","Susceptible","25",,"25","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.11180","Staphylococcus aureus strain 3688STDY6124828","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.11327","Staphylococcus aureus strain 3688STDY6125012","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30357","Staphylococcus aureus strain HICF0835","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11256","Staphylococcus aureus strain 3688STDY6124868","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.51912","Staphylococcus aureus 08-01162-2","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.30308","Staphylococcus aureus strain HICF0777","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29769","Staphylococcus aureus strain HICF0105","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30005","Staphylococcus aureus strain HICF0423","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.26084","Staphylococcus aureus ERR070039","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
1280,"1280.52231","Staphylococcus aureus WUSa_oxa_MS002","cefoxitin","Susceptible","25",,"25","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.30054","Staphylococcus aureus strain HICF0480","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.16858","Staphylococcus aureus strain AL048","cefoxitin","Resistant",,,,,"Agar dilution",,,"Oxoid","EUCAST",2017,,,,"Laboratory Method",,"29377579"
1280,"1280.51905","Staphylococcus aureus 10-01507","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.39471","Staphylococcus aureus AR-1005","cefoxitin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.29954","Staphylococcus aureus strain HICF0362","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.52204","Staphylococcus aureus WUSa_oxa_MS030","cefoxitin","Susceptible","24",,"24","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.55686","Staphylococcus aureus SAMS1","cefoxitin","Susceptible","==24","==","24","mm","disk diffusion",,,,"CLSI",,,,,,,
1280,"1280.51742","Staphylococcus aureus 14-02510","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.30288","Staphylococcus aureus strain HICF0745","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.39452","Staphylococcus aureus AR-0988","cefoxitin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.51930","Staphylococcus aureus 11-02017","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29739","Staphylococcus aureus strain HICF0083","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51932","Staphylococcus aureus 15-01585","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.30247","Staphylococcus aureus strain HICF0716","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51742","Staphylococcus aureus 14-02510","cefoxitin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"28961857"
1280,"1280.51785","Staphylococcus aureus 09-02538","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29848","Staphylococcus aureus strain HICF0229","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30405","Staphylococcus aureus strain HICF0902","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29821","Staphylococcus aureus strain HICF0190","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.26075","Staphylococcus aureus ERR070042","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
1280,"1280.52173","Staphylococcus aureus WUSa_oxa_MS304","cefoxitin","Susceptible","25",,"25","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.29694","Staphylococcus aureus strain HICF0016","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.39469","Staphylococcus aureus AR-1006","cefoxitin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.30160","Staphylococcus aureus strain HICF0606","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11232","Staphylococcus aureus strain 3688STDY6124912","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.16861","Staphylococcus aureus strain AH022","cefoxitin","Resistant",,,,,"Agar dilution",,,"Oxoid","EUCAST",2017,,,,"Laboratory Method",,"29377579"
1280,"1280.29801","Staphylococcus aureus strain HICF0168","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30149","Staphylococcus aureus strain HICF0596","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29917","Staphylococcus aureus strain HICF0317","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30258","Staphylococcus aureus strain HICF0723","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30130","Staphylococcus aureus strain HICF0576","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11254","Staphylococcus aureus strain 3688STDY6124870","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.30243","Staphylococcus aureus strain HICF0712","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29837","Staphylococcus aureus strain HICF0209","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30211","Staphylococcus aureus strain HICF0657","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.39474","Staphylococcus aureus AR-1000","cefoxitin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.30387","Staphylococcus aureus strain HICF0854","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29729","Staphylococcus aureus strain HICF0071","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29828","Staphylococcus aureus strain HICF0204","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.26081","Staphylococcus aureus ERR070033","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
1280,"1280.30479","Staphylococcus aureus strain HICF0220","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.16840","Staphylococcus aureus strain AD010","cefoxitin","Resistant",,,,,"Agar dilution",,,"Oxoid","EUCAST",2017,,,,"Laboratory Method",,"29377579"
1280,"1280.51810","Staphylococcus aureus 14-00046","cefoxitin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29696","Staphylococcus aureus strain HICF0023","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30251","Staphylococcus aureus strain HICF0697","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30055","Staphylococcus aureus strain HICF0477","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.39450","Staphylococcus aureus AR-0980","cefoxitin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.30033","Staphylococcus aureus strain HICF0456","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30294","Staphylococcus aureus strain HICF0762","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29877","Staphylococcus aureus strain HICF0246","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.52198","Staphylococcus aureus WUSa_oxa_MS032","cefoxitin","Susceptible","24",,"24","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.51899","Staphylococcus aureus 10-02919","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.29761","Staphylococcus aureus strain HICF0100","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30269","Staphylococcus aureus strain HICF0729","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29780","Staphylococcus aureus strain HICF0111","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30099","Staphylococcus aureus strain HICF0532","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29798","Staphylococcus aureus strain HICF0170","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30195","Staphylococcus aureus strain HICF0655","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11189","Staphylococcus aureus strain 3688STDY6125021","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.29860","Staphylococcus aureus strain HICF0241","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.29690","Staphylococcus aureus strain HICF0005","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.51879","Staphylococcus aureus 15-01169","cefoxitin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
1280,"1280.39448","Staphylococcus aureus AR-0979","cefoxitin","Resistant",,,,,,,,,"clsi",2018,,,,"Laboratory Method",,"31996449"
1280,"1280.29898","Staphylococcus aureus strain HICF0294","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.11166","Staphylococcus aureus strain 3688STDY6124894","cefoxitin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26806258"
1280,"1280.52159","Staphylococcus aureus WUSa_oxa_MS311","cefoxitin","Susceptible","25",,"25","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.30296","Staphylococcus aureus strain HICF0758","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.30361","Staphylococcus aureus strain HICF0841","cefoxitin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1280,"1280.52186","Staphylococcus aureus WUSa_oxa_MS055","cefoxitin","Susceptible","24",,"24","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.52160","Staphylococcus aureus WUSa_oxa_BOR316","cefoxitin","Susceptible","27",,"27","mm","Disk diffusion",,,,"CLSI",2020,,,,"Laboratory Method",,"35038924"
1280,"1280.51826","Staphylococcus aureus 13-03523-2","cefoxitin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
